period	cat	value	fcc	interval	fkt_id	fkt_date	fkt_pop	fkt_area	fkt_mines	fkt_fert	fkt_cattle	fkt_poors	prot_area	altitude	dist_patch	dist_fedge	dist_road	dist_town	fragindex	date_image	statut_tp1
2	16462	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	518	990	30	31710	42480	3	20050425	0
2	16463	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	962	2880	960	30930	40530	5	20050425	0
2	16464	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	685	2580	600	27270	37230	5	20050425	0
2	16465	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	943	3120	330	25530	35970	5	20050425	0
2	16466	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	826	3180	840	14190	33120	5	20050425	0
2	16467	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	483	180	30	10350	32220	3	20050425	0
2	16468	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1307	2040	180	31110	41010	5	20050425	0
2	16469	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	824	3480	1110	30780	40170	5	20050425	0
2	16470	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	747	2550	840	27060	37050	5	20050425	0
2	16471	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	825	1650	1260	23190	35250	5	20050425	0
2	16472	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1230	2460	570	30990	40740	5	20050425	0
2	16473	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	858	3300	1230	30780	40230	5	20050425	0
2	16474	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	715	1800	1620	23580	35340	5	20050425	0
2	16475	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	328	210	210	19350	34260	5	20050425	0
2	16476	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	397	270	270	19200	34230	5	20050425	0
2	16477	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	489	750	690	17460	33810	5	20050425	0
2	16478	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	1004	1200	300	31260	41520	5	20050425	0
2	16479	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	835	2610	1020	26880	36900	5	20050425	0
2	16480	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	966	2730	1020	26400	36540	5	20050425	0
2	16481	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	848	1710	720	22560	35040	5	20050425	0
2	16482	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	477	780	780	17340	33750	5	20050425	0
2	16483	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	899	2550	270	28110	37770	5	20050425	0
2	16484	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	876	2610	180	28020	37710	5	20050425	0
2	16485	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	951	2670	1200	26700	36750	5	20050425	0
2	16486	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1009	2730	1080	26460	36600	5	20050425	0
2	16487	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	696	2910	420	24990	35700	5	20050425	0
2	16488	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	675	2820	510	24900	35670	5	20050425	0
2	16489	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	675	2790	540	24870	35670	5	20050425	0
2	16490	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	545	2460	960	24510	35580	5	20050425	0
2	16491	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	584	2130	1260	24090	35430	5	20050425	0
2	16492	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	614	2010	1410	23910	35400	5	20050425	0
2	16493	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	842	1800	780	22590	35010	5	20050425	0
2	16494	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	706	780	60	21690	34770	3	20050425	0
2	16495	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	657	1170	1170	16740	33570	5	20050425	0
2	16496	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	724	690	150	31350	41880	5	20050425	0
2	16497	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	1064	1440	210	31080	41220	5	20050425	0
2	16498	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	771	2610	900	29880	39090	5	20050425	0
2	16499	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	919	1380	330	22200	34860	5	20050425	0
2	16500	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	341	270	120	19320	34140	5	20050425	0
2	16501	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	458	570	420	17730	33780	5	20050425	0
2	16502	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	762	1770	1170	16050	33390	5	20050425	0
2	16503	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	862	2610	630	15210	33180	5	20050425	0
2	16504	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	776	2490	360	13380	32730	5	20050425	0
2	16505	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	928	1080	270	31170	41460	5	20050425	0
2	16506	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1212	2160	270	30900	40770	5	20050425	0
2	16507	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	974	2880	990	30720	40350	5	20050425	0
2	16508	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	547	2310	1080	24150	35370	5	20050425	0
2	16509	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	820	1140	90	21960	34740	3	20050425	0
2	16510	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	727	1710	1230	16110	33360	5	20050425	0
2	16511	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	757	1650	270	12540	32520	5	20050425	0
2	16512	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	793	750	90	11400	32250	5	20050425	0
2	16513	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	906	3300	1080	30570	40050	5	20050425	0
2	16514	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	733	2790	720	27060	36960	5	20050425	0
2	16515	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	644	2730	690	24660	35490	5	20050425	0
2	16516	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	547	2340	1050	24150	35370	5	20050425	0
2	16517	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	616	2070	1410	23760	35250	5	20050425	0
2	16518	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	407	240	120	19590	34140	5	20050425	0
2	16519	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	787	3180	780	14100	32850	5	20050425	0
2	16520	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	781	750	150	31170	41610	5	20050425	0
2	16521	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	1008	1380	300	31020	41160	5	20050425	0
2	16522	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	904	1770	720	22470	34860	5	20050425	0
2	16523	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	371	330	120	20520	34350	5	20050425	0
2	16524	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	704	1830	1140	15930	33270	5	20050425	0
2	16525	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	875	1470	30	12270	32400	4	20050425	0
2	16526	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	843	1200	150	11940	32310	5	20050425	0
2	16527	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	570	570	120	10620	31980	5	20050425	0
2	16528	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	930	3330	1020	30510	39990	5	20050425	0
2	16529	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	828	2730	210	28020	37620	5	20050425	0
2	16530	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	609	2700	750	24540	35430	5	20050425	0
2	16531	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	827	2010	750	22650	34890	5	20050425	0
2	16532	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	484	360	60	20250	34260	3	20050425	0
2	16533	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	432	330	120	19620	34110	5	20050425	0
2	16534	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	275	150	150	18210	33780	5	20050425	0
2	16535	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	556	2610	690	29370	38610	5	20050425	0
2	16536	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	662	2130	1470	23610	35130	5	20050425	0
2	16537	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	710	2070	1440	23400	35070	5	20050425	0
2	16538	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	1111	1830	180	30810	40830	5	20050425	0
2	16539	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	697	2730	780	29610	38820	5	20050425	0
2	16540	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	556	2640	660	29370	38580	5	20050425	0
2	16541	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1142	3060	780	26100	36240	5	20050425	0
2	16542	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	379	390	90	19380	33990	5	20050425	0
2	16543	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	378	450	210	19230	33960	5	20050425	0
2	16544	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	893	3420	660	14310	32790	5	20050425	0
2	16545	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	636	1950	480	12780	32430	5	20050425	0
2	16546	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	746	2970	540	29910	39090	5	20050425	0
2	16547	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	716	2790	780	29610	38820	5	20050425	0
2	16548	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	766	3000	510	27210	36990	5	20050425	0
2	16549	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	600	2760	690	24450	35340	5	20050425	0
2	16550	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	326	390	150	17850	33600	5	20050425	0
2	16551	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	664	1650	1350	16050	33180	5	20050425	0
2	16552	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	874	2280	900	15420	33030	5	20050425	0
2	16553	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	1153	1860	240	30750	40740	5	20050425	0
2	16554	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	783	2940	570	29850	39030	5	20050425	0
2	16555	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	496	2700	600	29310	38520	5	20050425	0
2	16556	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	859	1830	570	22350	34680	5	20050425	0
2	16557	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	874	2280	930	15420	33000	5	20050425	0
2	16558	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	649	600	150	10410	31770	5	20050425	0
2	16559	1	111	5.563427	515131005	2006	1721	24.638	0	2	2669	3	0	9	1110	30	3360	37200	3	20050425	0
2	16560	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	963	3000	930	26490	36480	5	20050425	0
2	16561	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	641	2250	1470	23490	35010	5	20050425	0
2	16562	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	699	2070	900	22860	34830	5	20050425	0
2	16563	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	697	780	30	21390	34380	3	20050425	0
2	16564	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	563	750	750	16980	33330	5	20050425	0
2	16565	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	734	1110	240	11580	32070	5	20050425	0
2	16566	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	606	420	150	10170	31740	5	20050425	0
2	16567	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	900	1110	240	30840	41130	5	20050425	0
2	16568	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1155	2100	420	30630	40560	5	20050425	0
2	16569	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	787	2940	660	29700	38880	5	20050425	0
2	16570	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	504	2460	990	23880	35100	5	20050425	0
2	16571	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	412	480	120	19470	33900	5	20050425	0
2	16572	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	451	660	360	19020	33780	5	20050425	0
2	16573	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	976	2880	840	14820	32790	5	20050425	0
2	16574	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	879	3390	510	14160	32640	5	20050425	0
2	16575	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	745	360	60	31020	41610	3	20050425	0
2	16576	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	745	420	60	30990	41550	3	20050425	0
2	16577	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	418	2760	540	29100	38340	5	20050425	0
2	16578	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	620	720	90	21210	34290	3	20050425	0
2	16579	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	679	2940	630	13650	32490	5	20050425	0
2	16580	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	531	780	330	10530	31740	5	20050425	0
2	16581	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	666	420	210	10200	31650	5	20050425	0
2	16582	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	738	3540	390	30150	39450	5	20050425	0
2	16583	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	862	3090	960	26520	36450	5	20050425	0
2	16584	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	645	2190	750	22710	34710	5	20050425	0
2	16585	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	636	1470	1470	16170	33060	5	20050425	0
2	16586	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	869	3510	690	30180	39630	5	20050425	0
2	16587	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	644	3300	210	30000	39150	5	20050425	0
2	16588	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	813	3120	510	26910	36720	5	20050425	0
2	16589	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	883	1650	420	22080	34500	5	20050425	0
2	16590	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	554	1050	1050	16590	33120	5	20050425	0
2	16591	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	1009	3000	660	14640	32670	5	20050425	0
2	16592	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	604	2760	540	13470	32400	5	20050425	0
2	16593	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	581	2640	570	13350	32370	5	20050425	0
2	16594	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	750	300	30	30930	41520	3	20050425	0
2	16595	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1054	2430	780	30420	40230	5	20050425	0
2	16596	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	673	3150	360	29790	38940	5	20050425	0
2	16597	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	445	2760	630	28830	38070	5	20050425	0
2	16598	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	886	1410	240	21840	34410	5	20050425	0
2	16599	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	541	600	330	10350	31620	5	20050425	0
2	16600	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	682	3030	570	29400	38610	5	20050425	0
2	16601	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	831	3240	330	27030	36780	5	20050425	0
2	16602	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	468	2730	720	24000	34980	5	20050425	0
2	16603	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	883	1680	360	22050	34440	5	20050425	0
2	16604	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	435	720	240	20850	34080	5	20050425	0
2	16605	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	452	510	510	17130	33210	5	20050425	0
2	16606	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	932	3270	420	14340	32550	5	20050425	0
2	16607	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	604	2760	480	13470	32340	5	20050425	0
2	16608	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	495	2940	360	29130	38340	5	20050425	0
2	16609	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	863	3240	360	26970	36720	5	20050425	0
2	16610	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1167	3480	240	25440	35640	5	20050425	0
2	16611	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	903	3420	120	24960	35280	5	20050425	0
2	16612	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	478	690	360	20550	33990	5	20050425	0
2	16613	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1073	2250	690	30360	40260	5	20050425	0
2	16614	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	919	3270	870	30120	39660	5	20050425	0
2	16615	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	664	3180	420	29670	38820	5	20050425	0
2	16616	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	686	3150	510	29610	38760	5	20050425	0
2	16617	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	836	3180	810	26550	36420	5	20050425	0
2	16618	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	667	1080	300	21390	34200	5	20050425	0
2	16619	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1128	2160	660	30360	40290	5	20050425	0
2	16620	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1056	2340	780	30300	40170	5	20050425	0
2	16621	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	950	3210	420	27540	37110	5	20050425	0
2	16622	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	723	3270	300	24660	35100	5	20050425	0
2	16623	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	639	3150	300	24450	35040	5	20050425	0
2	16624	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	590	2490	1440	23310	34710	5	20050425	0
2	16625	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	451	300	300	17310	33150	5	20050425	0
2	16626	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	503	720	720	16860	33060	5	20050425	0
2	16627	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	977	2430	1110	15150	32640	5	20050425	0
2	16628	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	979	3000	540	14580	32520	5	20050425	0
2	16629	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	772	3570	60	29880	39120	3	20050425	0
2	16630	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	639	3030	960	28380	37620	5	20050425	0
2	16631	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1151	3570	180	25230	35460	5	20050425	0
2	16632	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	694	3210	300	24540	35040	5	20050425	0
2	16633	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	508	2940	510	24060	34920	5	20050425	0
2	16634	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	590	2490	1260	23100	34620	5	20050425	0
2	16635	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	605	810	360	20160	33810	5	20050425	0
2	16636	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	508	720	330	18870	33510	5	20050425	0
2	16637	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	595	2550	480	13170	32160	5	20050425	0
2	16638	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	515	2970	690	28590	37830	5	20050425	0
2	16639	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	669	3090	900	28290	37560	5	20050425	0
2	16640	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	448	2700	870	23700	34800	5	20050425	0
2	16641	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	544	2430	960	22830	34530	5	20050425	0
2	16642	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	896	1470	60	21690	34200	3	20050425	0
2	16643	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	482	840	90	19080	33540	5	20050425	0
2	16644	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1206	1890	660	30330	40350	5	20050425	0
2	16645	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	799	3750	240	29850	39210	5	20050425	0
2	16646	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	639	3090	1020	28350	37620	5	20050425	0
2	16647	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1201	3600	420	25500	35610	5	20050425	0
2	16648	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	851	3240	120	24750	35070	5	20050425	0
2	16649	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	590	2550	1260	23070	34590	5	20050425	0
2	16650	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	928	1680	270	21840	34230	5	20050425	0
2	16651	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	465	810	240	18930	33450	5	20050425	0
2	16652	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	492	630	630	16890	32970	5	20050425	0
2	16653	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	938	3330	390	27510	37020	5	20050425	0
2	16654	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1131	3480	210	25140	35340	5	20050425	0
2	16655	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	893	3210	90	24750	35070	5	20050425	0
2	16656	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	518	720	720	16800	32940	5	20050425	0
2	16657	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	1002	2250	1230	15270	32580	5	20050425	0
2	16659	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	1116	2310	900	30150	40050	5	20050425	0
2	16660	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	821	3750	150	29790	39090	5	20050425	0
2	16661	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	560	2970	270	24120	34800	5	20050425	0
2	16662	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	450	2730	930	23550	34650	5	20050425	0
2	16663	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	540	2520	750	22590	34380	5	20050425	0
2	16664	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	554	990	240	19710	33570	5	20050425	0
2	16665	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	541	960	120	19590	33540	5	20050425	0
2	16666	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	833	1770	1560	15690	32610	5	20050425	0
2	16667	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	907	1860	1500	15600	32580	5	20050425	0
2	16668	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	1045	2670	780	14790	32400	5	20050425	0
2	16669	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	684	3570	30	29640	38820	3	20050425	0
2	16670	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	605	3510	150	29610	38760	5	20050425	0
2	16671	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	567	3420	390	29520	38610	5	20050425	0
2	16672	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	595	3300	390	29130	38310	5	20050425	0
2	16673	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	671	3210	1050	28230	37470	5	20050425	0
2	16674	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	708	3240	990	28170	37440	5	20050425	0
2	16675	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	1003	3210	60	24840	35100	3	20050425	0
2	16676	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	502	2610	1260	23280	34530	5	20050425	0
2	16677	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	1	945	1530	30	21570	34050	3	20050425	0
2	16678	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	833	3420	510	27600	36990	5	20050425	0
2	16679	1	111	5.563427	515052003	2005	1045	19.761	1	0	3049	25	1	502	2610	1200	23310	34530	5	20050425	0
2	16680	1	111	5.563427	515152004	2004	813	21.735	0	0	2208	20	0	552	630	300	18690	33270	5	20050425	0
2	16681	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	996	2130	1290	15330	32460	5	20050425	0
2	16682	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	797	3810	330	29700	39090	5	20050425	0
2	16683	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	910	3510	810	26280	36090	5	20050425	0
2	16684	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	450	2730	660	23700	34620	5	20050425	0
2	16685	1	111	5.563427	515112002	2006	440	103.468	0	2	4773	10	1	897	1110	600	30300	40650	5	20050425	0
2	16686	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	918	3240	900	29790	39390	5	20050425	0
2	16687	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	547	3330	150	28920	38130	5	20050425	0
2	16688	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	688	3360	120	13860	32070	5	20050425	0
2	16689	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	979	2940	1260	29850	39570	5	20050425	0
2	16690	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	793	3930	270	29610	38970	5	20050425	0
2	16691	1	111	5.563427	515151003	2005	660	107.43	0	0	2208	20	1	808	3420	870	27900	37140	5	20050425	0
2	16692	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	787	2910	120	24360	34740	5	20050425	0
2	16693	1	111	5.563427	515052005	2004	795	50.68	1	0	3049	25	1	732	2880	30	24180	34710	3	20050425	0
2	16694	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	456	390	330	17070	32790	5	20050425	0
2	16695	1	111	5.563427	515152003	2004	428	16.65	0	0	2208	20	0	960	1890	1560	15570	32430	5	20050425	0
2	16696	1	111	5.563427	515131014	2006	1568	37.703	0	2	2669	3	0	500	1350	420	11070	31380	5	20050425	0
